geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
04000US12,Florida,2011-2015,27746.172,75.234222,21875.205,986.47784,29886.895,367.97623,30074.963,373.24353,16989.67,92.056206,19685.814,94.343567,30253.15,102.90634,21201.977,1969.2629,34389.02,96.829483,19270.447,211.0788,17176.4,378.95419,16631.018,269.19775,16061.235,383.69833,30695.428,86.541916
04000US12,Florida,2012-2016,28185.58,70.518913,23377.053,901.21277,30029.043,396.42456,30148.734,400.6394,17407.402,106.88371,20147.074,100.80757,30739.848,98.292641,24501.795,2658.1206,34960.738,89.676147,19706.764,194.35449,18122.697,376.50214,17217.768,280.91483,16293.64,419.55542,31154.859,81.026588
04000US12,Florida,2013-2017,28773.713,71.011185,22992.662,1031.3301,31239.5,390.68417,31415.076,394.41586,17900.625,95.231544,20748.369,99.507988,31410.553,99.847534,23509.236,2663.4312,35711.27,90.151382,20341.967,191.62843,18652.545,405.06064,17956.449,282.10095,17231.316,393.81735,31764.607,83.446503
04000US13,Georgia,2005-2009,28676.297,76.278992,23109.926,1371.3057,29596.395,426.64816,29690.918,430.24295,20039.215,87.796555,15413.191,172.88782,29788.992,83.955269,24501.955,3079.2354,35014.629,115.52422,19788.887,244.43001,14434.164,357.4328,14856.053,308.26755,15968.188,600.2771,33911.961,114.31062
04000US13,Georgia,2006-2010,28253.52,80.565056,23578.365,1388.4851,29313.732,372.98871,29373.242,374.4873,19987.811,87.212646,15265.808,172.94464,29427.113,89.236809,25669.709,3513.4995,34742.074,113.8627,19709.473,239.29126,14286.38,318.61581,14609.104,281.16132,15368.225,571.82086,33456.973,115.03206
04000US13,Georgia,2007-2011,27660.709,91.438202,21584.662,1585.1084,28545.805,460.0957,28597.744,464.12119,19698.084,80.377113,14597.794,161.69312,28887.193,101.17778,25100.158,3393.6262,34163.938,117.1941,19282.168,257.95044,13177.86,307.63489,13809.041,271.91452,15107.172,535.78357,32778.961,121.09043
04000US13,Georgia,2008-2012,27019.99,80.567375,20522.098,1241.1558,28224.424,457.05597,28283.738,460.45718,19281.604,77.573723,14442.39,144.28081,28231.627,89.421738,24024.051,3603.0396,33448.609,108.86926,18890.234,228.52068,12643.104,367.43427,13302.376,290.85767,14463.734,469.62061,32020.996,108.9155
04000US13,Georgia,2009-2013,26496.777,75.020584,19963.713,1249.655,28164.998,384.93005,28226.053,386.82773,18893.98,83.123726,14195.931,153.57092,27702.619,83.745422,23735.475,3602.7671,32874.012,107.1863,18572.113,214.53093,12577.433,378.68066,13201.767,295.7543,14164.412,471.61981,31375.129,106.53405
04000US13,Georgia,2010-2014,26327.113,81.737534,19029.479,1292.3796,28467.832,393.9733,28563.564,397.32056,18847.314,99.99556,14327.802,126.86588,27521.203,90.759842,20835.059,2541.8079,32678.48,108.57678,18566.07,224.84201,12767.348,399.12988,13216.925,301.36005,13859.888,456.89926,31119.174,106.49093
04000US13,Georgia,2011-2015,26617.053,77.181999,19125.377,1305.0614,28948.053,433.68018,29078.174,438.3165,19098.156,96.798187,14936.66,150.08882,27792.754,86.289558,18977.404,2009.167,32993.035,119.20724,18959.072,222.09464,13581.698,536.08679,13926.667,362.46783,14377.48,454.94025,31410.852,117.03559
04000US13,Georgia,2012-2016,27246.121,79.667877,18636.166,1177.9778,30297.115,415.9711,30446.453,419.96002,19659.686,91.286736,15442.516,170.58553,28439.037,89.400116,18936.164,2303.9351,33745.164,109.13219,19578.367,216.09604,14128.348,464.57401,14462.375,315.78418,14885.043,406.73401,32117.258,112.236
04000US13,Georgia,2013-2017,28014.881,83.055412,18490.381,1122.9336,31926.48,453.22281,32089.355,457.30881,20336.305,92.271881,16268.123,145.3047,29221.623,92.799149,19829.941,2567.4414,34608.266,117.45004,20394.271,224.58449,14800.436,546.84509,15394.332,377.2373,16101.701,506.43991,32938.238,117.24684
04000US15,Hawaii,2005-2009,32747.693,162.78033,33621.746,4137.479,32074.924,256.99677,34323.695,294.96332,33901.836,1499.11,21091.543,399.97925,33850.465,182.15474,22255.166,494.1217,44159.816,388.57312,28979.701,251.45277,27450.566,2242.8501,22208.652,458.14786,21894.502,467.67145,42827.148,389.61725
04000US15,Hawaii,2006-2010,32467.049,173.69916,32562.012,3801.1807,31618.855,279.63348,34161.934,336.51749,32974.078,1269.5277,20940.549,361.00632,33559.305,193.21149,21143.672,391.70654,45931.184,468.39478,28447.168,265.29456,26124.01,2299.6987,21743.162,412.79041,21514.314,418.66635,44423.758,433.53296
04000US15,Hawaii,2007-2011,31823.215,171.71396,32630.877,3767.6409,31226.209,277.49243,33884.203,332.67999,31676.961,1242.1827,20657.34,328.50446,32906.23,191.04489,20436.891,401.97919,44527.547,497.78375,28054.477,267.0676,25301.248,1898.1178,21621.76,432.75458,21432.104,444.55243,43080.859,498.18527
04000US15,Hawaii,2008-2012,31202.988,135.34583,34765.18,4308.1802,30411.748,239.41895,33102.797,277.91229,32021.225,1227.8292,20383.281,321.34894,32275.336,152.13123,19803.273,458.27155,43803.793,418.25238,27486.711,214.24065,24829.725,2192.9053,21392.113,443.61374,21217.781,453.1438,42398.324,412.6315
04000US15,Hawaii,2009-2013,30834.982,124.67703,33331.02,4702.5444,30213.064,232.0343,32857.023,260.63663,31434.754,1123.9709,19775.848,277.75864,31970.652,140.40791,19876.414,488.44717,43240.711,380.37076,27165.35,196.81584,25948.604,2533.6501,21027.24,403.10049,20795.436,406.53836,41722.68,377.58008
04000US15,Hawaii,2010-2014,30598.48,153.19249,32779.641,4776.4805,30071.396,257.79977,32776.102,304.36722,30913.205,1134.4354,19461.037,335.01541,31779.119,173.11375,19740.605,422.43979,42515.492,428.42963,27066.441,235.69252,27166.904,2388.2776,20981.672,354.62192,20692.461,354.91553,40991.598,436.16449
04000US15,Hawaii,2011-2015,30841.148,131.95853,28542.68,3268.1484,30390.732,263.25446,33134.039,309.65796,30997.24,1036.9849,19759.988,319.60162,32058.99,150.61401,19912.313,456.97748,42663.84,403.7558,27332.588,208.85588,28321.129,2456.2468,21339.586,319.38947,21028.064,316.9563,40949.559,396.43793
04000US15,Hawaii,2012-2016,31629.803,156.12572,28168.568,3886.0073,31002.904,250.0002,34000.09,293.17636,31790.598,1051.6847,20021.119,336.81033,32924.32,177.55365,19816.248,444.33524,44163.09,408.87338,28017.508,233.04178,26967.309,2555.6467,22242.936,391.1571,22053.768,394.41455,42145.445,399.59738
04000US15,Hawaii,2013-2017,32511.021,150.29089,27604.1,3871.4558,31996.701,258.20633,34925.359,302.40744,32695.209,1141.7358,20396.676,307.50644,33890.969,171.03587,20894.988,455.26248,45058.395,401.26993,28924.264,224.67801,27985.6,2191.1875,23134.734,373.65326,22933.303,379.16666,42770.422,399.86929
04000US16,Idaho,2005-2009,25435.959,134.41856,16228.687,1077.5431,23799.238,1230.2325,24379.59,1300.891,15189.572,1399.0576,13695.078,285.34143,26747.514,152.79866,18482.039,3682.0303,27273.33,149.40356,14849.555,1251.3397,15286.004,925.12494,14024.97,590.60199,12789.811,760.42413,26247.402,145.01112
04000US16,Idaho,2006-2010,25313.047,113.8557,15896.293,853.79968,23677.77,1164.5906,24427.732,1259.4203,15819.267,1440.3944,13459.728,205.99789,26713.584,129.61568,17787.396,2684.3643,27222.881,125.43433,14764.353,1015.1178,15041.863,871.9223,13946.859,545.00781,12944.01,687.47961,26100.082,117.82003
04000US16,Idaho,2007-2011,24832.566,123.54659,15745.714,843.14667,22601.629,1206.1672,23145.547,1320.8296,16865.021,1530.1711,13082.784,205.73688,26269.973,140.9276,18404.141,2505.0159,26752.045,139.10878,14555.037,1081.8733,14378.682,931.60529,14135.307,624.4538,13935.717,844.25714,25555.133,132.10025
04000US16,Idaho,2008-2012,24108.268,120.1076,15257.581,896.66498,22934.336,1286.0759,23524.895,1392.9248,18931.434,1918.2262,12768.809,218.95534,25537.719,138.03787,17838.145,2896.4539,25971.039,137.56166,14365.199,1037.4677,13012.36,787.57147,13580.896,596.12982,14071.755,873.01514,24807.605,133.63445
04000US16,Idaho,2009-2013,23746.824,128.97629,15082.932,787.01715,23063.91,1190.4318,23890.871,1267.7156,17598.854,1839.8087,12672.099,187.39247,25175.332,147.60809,15547.752,3063.311,25622.229,142.69055,14148.145,1074.8351,12704.484,731.53967,13009.649,510.16058,13295.139,708.23907,24477.416,138.96259
04000US16,Idaho,2010-2014,23904.219,131.55206,14993.793,800.75079,23094.35,1305.3682,23951.816,1408.5057,19754.074,2047.183,12780.967,220.87489,25371.275,151.72549,14527.961,2674.7876,25833.1,145.41411,14252.234,1073.6646,12238.774,742.46173,12692.543,575.27344,13123.335,866.99847,24655.939,138.97858
04000US16,Idaho,2011-2015,24198.598,149.80315,14944.321,857.94586,24053.549,1261.5153,24771.092,1352.9733,21200.863,2057.3728,13224.444,257.20953,25671.697,173.38719,15943.929,2731.2041,26137.182,166.93158,14699.287,1204.0908,13014.515,799.2099,13045.652,711.38159,13074.634,1154.3579,24947.525,161.21936
04000US16,Idaho,2012-2016,24797.266,147.95633,15414.319,812.90802,23974.959,1244.5103,24822.035,1343.7048,20461.107,1834.6559,13620.8,269.32883,26315.428,171.99278,14827.563,2415.2017,26794.117,176.6498,15113.251,1217.6816,13953.643,1009.1112,13551.409,657.96857,13123.272,840.08301,25629.197,166.10683
04000US16,Idaho,2013-2017,25471.307,161.347,16524.115,972.97412,24003.766,1142.1702,24591.355,1205.0007,18497.721,1778.5295,14233.068,246.50632,27030.934,186.8961,18305.932,3395.377,27532.879,189.96455,15720.551,1289.0491,14908.162,1011.6451,14648.092,757.5343,14364.036,1139.7952,26333.643,179.98505
04000US17,Illinois,2005-2009,32527.822,74.029747,23380.328,1259.0405,35582.105,345.76852,35593.605,344.69827,20237.525,105.92654,17637.914,92.604057,35082.996,88.179733,33791.176,7340.9072,38728.355,95.978218,20931.184,277.91458,16747.23,208.1701,16527.471,187.80254,15529.358,438.84943,36886.379,95.816681
04000US17,Illinois,2006-2010,32354.764,82.814522,22203.459,1366.9707,35282.906,355.93942,35278.375,354.47156,20365.721,101.00959,17455.35,94.97438,35029.695,99.160957,36069.805,8721.7568,38685.414,105.95174,20923.676,300.87766,16464.084,198.25809,16369.569,185.18053,15973.241,483.54376,36649.016,103.62451
04000US17,Illinois,2007-2011,32011.607,77.310898,22890.043,1303.1451,34987.711,324.09845,34958.461,319.85455,20201.279,111.28275,17262.473,104.25114,34724.715,93.52153,40344.395,11507.56,38364.504,101.48028,20749.359,279.69626,16190.567,198.98833,16245.547,189.40637,16449.795,500.573,36119.18,102.77541
04000US17,Illinois,2008-2012,31514.963,79.630783,22279.75,1372.4923,34732.805,348.58441,34702.762,345.34058,19829.934,96.943466,16959.521,87.975021,34248.215,96.018059,40883.453,12089.365,37880.309,107.93268,20417.395,288.17569,15825.055,218.3291,15856.199,203.7448,15954.288,491.74332,35423.699,105.04334
04000US17,Illinois,2009-2013,31215.338,76.932198,21845.811,1460.132,34283.715,321.98422,34254.508,321.01141,19413.842,100.23335,16852.152,82.587791,33959.008,92.977875,40263.383,8433.8633,37636.895,98.355675,20162.922,269.09106,15620.404,244.87051,15708.179,208.72964,15962.539,396.77969,35108.578,98.98922
04000US17,Illinois,2010-2014,31082.545,80.644989,21453.266,1411.3237,34646.824,335.97949,34651.086,336.7728,19177.982,110.70839,16819.715,89.863197,33856.793,97.905685,33821.863,4855.9263,37540.016,102.54942,20155.598,277.84048,15609.508,220.46608,15778.741,195.87267,16236.243,412.15561,34917.875,98.870735
04000US17,Illinois,2011-2015,31536.41,78.43615,22327.842,1327.5872,35450.543,356.03284,35469.156,357.30893,19442.969,116.81395,17119.615,94.272598,34383.102,95.753433,31923.305,3821.583,38146.668,101.73517,20534.717,268.8703,15877.927,230.8932,16031.979,199.96313,16429.928,395.7067,35416.234,94.909584
04000US17,Illinois,2012-2016,32173.238,75.312012,22226.451,1421.7189,36656.406,353.82327,36695.051,355.46426,20002.582,124.81076,17641.506,99.547211,35070.68,92.484642,30602.338,3075.2935,38854.227,98.398315,21168.342,256.83005,16493.004,229.45384,16574.441,195.19629,16778.846,370.94376,36071.051,92.62294
04000US17,Illinois,2013-2017,32924.23,80.318741,23791.908,1476.4958,37747.813,380.79556,37791.813,382.55365,20496.656,139.37053,18208.365,103.21817,35899.855,98.790344,30832.842,3317.731,39758.242,100.76602,21826.578,266.74673,16915.721,246.57495,17099.697,209.35149,17552.938,394.50333,36915.203,97.617691
04000US18,Indiana,2005-2009,27471.215,78.023972,21859.283,1486.3264,30951.896,797.25195,31071.527,805.67249,18779.219,199.29172,15996.371,271.3136,28083.572,83.455818,23962.932,5095.6025,29286.244,83.611198,18463.756,623.08386,15227.355,439.86618,14234.564,345.33374,12951.182,552.62146,28931.4,83.783295
04000US18,Indiana,2006-2010,27044.164,75.047569,20676.77,1428.1249,29496.641,1058.5055,29640.326,1071.7994,18306.475,181.66304,15141.134,219.33189,27754.645,80.598183,20343.65,4734.3413,29054.328,84.796036,17797.244,573.12659,14646.051,398.49252,13624.042,320.59424,12382.773,518.52161,28600.328,83.203552
04000US18,Indiana,2007-2011,26695.027,70.554092,20812.08,1371.0831,29300.139,808.45471,29425.832,815.85492,18353.865,175.1965,14734.683,174.88593,27437.336,75.716881,19188.223,4614.0977,28714.359,79.719093,17618.326,527.71338,14109.511,445.57114,13127.662,291.685,12024.241,373.6683,28232.402,79.650116
04000US18,Indiana,2008-2012,26219.164,79.45536,18985.168,1137.7811,29017.322,998.07709,29128.301,1007.8168,17876.988,188.69353,14623.423,191.22372,26959.242,85.403412,21581.6,6391.7593,28253.104,86.804192,17269.402,574.25842,13836.553,376.07678,12769.109,270.61102,11629.132,396.95978,27760.686,86.857216
04000US18,Indiana,2009-2013,25921.49,78.932549,18577.625,1200.9292,29490.217,1133.9194,29677.674,1149.1339,17518.434,188.8519,14592.998,309.61676,26664.092,86.521393,18602.834,4776.646,27973.623,88.767876,17090.568,566.52533,13454.119,424.97879,12356.738,271.21442,11151.025,335.03824,27480.996,89.962723
04000US18,Indiana,2010-2014,25837.063,78.338211,17915.348,1239.123,29075.506,955.15387,29267.678,968.65405,17291.469,193.52632,14781.546,334.79987,26579.164,86.564964,18460.262,4178.8447,27933.881,85.120872,17008.934,543.04895,13700.594,389.68823,12305.329,274.41556,10807.597,395.7673,27434.506,87.356148
04000US18,Indiana,2011-2015,26212.99,67.241394,17957.48,1229.754,30124.648,943.56274,30368.893,958.04077,17460.15,153.51369,15246.465,322.34872,26964.389,75.167435,17113.064,3504.9749,28351.893,70.631409,17380.064,451.5564,14387.992,469.52985,12696.154,307.12146,10929.707,402.6969,27829.504,75.134964
04000US18,Indiana,2012-2016,26673.207,84.136421,20193.625,1436.5779,30291.57,865.41748,30495.301,879.84082,17937.689,209.40825,15785.507,327.2338,27432.373,92.850883,20629.439,3478.5564,28844.809,87.296524,17878.477,552.62622,14759.262,414.35266,12883.087,282.05771,10940.438,383.75293,28306.754,92.115906
04000US18,Indiana,2013-2017,27304.707,81.928719,21141.092,1365.072,30705.748,747.9201,30874.762,757.8064,18301.266,202.01643,16448.164,292.63489,28082.072,90.261841,21874.764,3921.2317,29540.961,90.883873,18451.494,542.59796,15506.13,463.69644,13728.829,302.93661,12040.104,400.26465,28962.848,91.225235
04000US19,Iowa,2005-2009,28632.211,92.724228,14993.051,1000.0588,26302.715,828.37732,26292.053,821.99677,16489.662,755.65759,14952.756,278.93341,29216.893,97.426933,26906.174,10626.11,29887.535,101.67093,16805.965,1360.1783,15235.802,647.59357,12962.63,415.72034,10548.829,533.87781,29545.217,99.637039
04000US19,Iowa,2006-2010,28479.662,93.206764,14455.146,1024.9554,25716.588,879.14392,25767.793,874.05511,15726.451,702.65723,14444.606,246.33206,29147.125,98.342735,23033.127,10055.516,29936.762,96.440285,16185.114,1198.0465,14974.019,653.65399,12651.331,406.57651,10418.622,505.10434,29525.842,96.716652
04000US19,Iowa,2007-2011,28452.316,94.976799,15281.228,1307.7833,25078.018,823.34192,25011.717,796.47852,15931.514,807.5166,14366.151,227.77084,29155.418,100.36581,28230.939,12948.302,29977.563,94.636215,16119.309,1153.0898,15046.005,707.52051,12367.295,422.25458,9967.2158,513.1687,29530.221,96.573883
04000US19,Iowa,2008-2012,28339.578,88.211075,15318.993,1926.5106,24775.678,755.93091,24484.549,699.68854,15664.184,621.35168,14286.663,237.46573,29072.283,93.635918,36853.098,14307.121,29931.188,90.629005,15948.99,1047.7179,15009.228,869.284,12303.017,479.52814,10167.454,534.33685,29433.688,90.182045
04000US19,Iowa,2009-2013,28438.451,104.00562,17046.816,2158.1846,25175.594,760.46368,25014.449,725.41406,15423.12,495.522,14549.641,299.85803,29192.508,110.85571,31658.229,11769.685,30083.541,109.97193,16103.978,1208.4576,14707.316,745.08929,12200.891,415.09995,10348.953,487.50861,29556.139,108.70065
04000US19,Iowa,2010-2014,28598.996,90.455246,17011.414,2054.4893,25253.74,882.78174,25131.768,853.81384,14877.35,402.1424,14628.581,242.8933,29380.715,96.481117,29501.479,10965.336,30340.332,98.340355,16064.876,1024.9479,14915.338,863.98108,12346.142,461.50653,10583.082,533.50433,29746.055,99.183319
04000US19,Iowa,2011-2015,28905.035,104.23681,17731.469,2240.9773,24751.639,771.33063,24654.885,729.48688,15380.697,407.18472,14669.115,262.26773,29723.723,111.26041,27990.32,10562.236,30739.141,116.27696,16187.59,1154.8126,15438.383,886.38306,12642.256,475.60883,10813.519,556.21552,30090.596,112.02686
04000US19,Iowa,2012-2016,29487.191,100.54659,17132.088,1304.4747,25458.736,857.93353,25359.189,792.95099,16171.012,492.93234,15347.399,249.41722,30319.551,107.47373,28194.809,11059.471,31370.48,107.78439,16924.15,1054.0996,16071.247,923.38196,13378.655,458.66461,11647.409,495.30527,30689.551,105.5275
04000US19,Iowa,2013-2017,30062.563,113.99229,18400.926,1484.5261,26214.039,764.46332,26578.072,786.13599,16170.376,471.23233,16002.689,279.58826,30915.27,122.09338,17319.053,2643.907,32028.482,122.86227,17462.869,1154.4972,17400.721,936.65668,13970.04,495.90234,11808.461,574.16168,31315.938,118.20329
04000US20,Kansas,2005-2009,29159.891,99.058525,19777.018,900.91962,28014.512,738.45544,28035.57,730.32593,19608.865,396.60138,15578.262,256.5032,30471.365,111.41384,27228.594,7552.4824,31789.82,110.02921,18259.293,682.88226,16544.832,587.95721,15128.437,381.56082,13542.738,484.2576,30814.453,107.86565
04000US20,Kansas,2006-2010,29122.859,102.81374,19005.938,955.40137,27005.225,692.79639,27144.873,697.93402,19253.051,410.74939,14910.628,182.02875,30671.918,115.76686,21323.111,4931.7017,32172.539,118.98596,17611.201,664.54272,16322.492,684.11884,14627.022,437.29645,12958.877,560.11353,30945.264,114.90435
04000US20,Kansas,2007-2011,28926.719,101.56157,18885.85,1001.0676,27331.639,688.46741,27517.689,698.95331,19623.988,455.20383,14930.145,227.27411,30509.412,115.93273,20085.746,3557.6558,31963.293,115.82883,17774.006,637.11505,16148.136,693.31769,14825.381,484.46136,13648.172,681.95972,30647.908,117.42693
04000US20,Kansas,2008-2012,28659.906,101.88995,18131.203,881.0799,27339.242,822.12579,27380.934,831.20538,19555.979,411.2363,14809.353,220.56488,30280.355,116.70013,25552.971,5512.3828,31756.199,112.83336,17556.924,617.99329,16410.193,820.46521,14647.131,487.57742,13268.863,593.44684,30322.438,107.99174
04000US20,Kansas,2009-2013,28334.5,96.474037,18298.586,892.2431,26983.201,619.7251,27196.785,626.56317,19222.811,343.13663,14415.125,203.64885,30009.848,110.83225,19013.91,3999.7412,31529.783,113.8741,17152.043,589.15765,15551.021,682.25031,13877.241,391.06113,12686.148,467.41852,30018.061,112.78052
04000US20,Kansas,2010-2014,28336.576,102.34117,19500.406,1127.9467,27262.898,668.50964,27505.506,678.28668,18761.398,272.58847,14296.061,161.84393,30065.879,116.66294,16625.072,3473.4565,31638.953,129.51999,17031.557,633.58398,15094.667,550.53149,13714.004,351.37833,12770.642,460.85776,30057.434,121.82456
04000US20,Kansas,2011-2015,28653.619,122.66367,19132.406,895.60815,27767.773,818.4151,27979.021,834.66357,19427.098,338.63745,14640.924,188.54042,30416.096,140.11426,18869.314,2846.0859,31998.781,147.1494,17428.563,727.44092,15511.582,624.83899,13957.482,383.46909,12927.831,489.47702,30350.119,136.09059
04000US20,Kansas,2012-2016,29084.336,107.8362,19491.281,877.39874,27992.439,753.88385,28170.51,766.26666,19746.941,342.50232,15167.13,232.52753,30858.744,125.14807,20618.342,3756.8125,32481.756,128.79993,17812.508,631.89526,16164.331,777.89386,14226.569,414.31982,12969.778,471.04419,30799.211,119.50764
04000US20,Kansas,2013-2017,29599.506,105.72978,20866.148,1158.7437,28986.234,679.61597,29243.447,687.86212,20043.68,365.92484,15977.15,228.37317,31375.158,123.16399,18187.051,3661.9111,33024.246,124.97894,18475.746,605.21185,16643.549,839.6095,14673.141,445.53256,13366.682,506.38248,31347.127,120.74369
04000US21,Kentucky,2005-2009,25461.037,80.403542,20115.762,1964.3259,33654.863,1161.3379,34680.262,1205.8447,18129.105,248.38072,15129.252,446.74359,25712.537,83.136383,18161.57,3148.168,26462.295,84.904427,18348.123,887.63757,13149.249,715.8125,12343.679,484.79373,11826.297,653.29053,26323.137,86.521446
04000US21,Kentucky,2006-2010,25309.381,80.645058,18445.25,1680.7498,34176.766,1285.2555,34961.305,1337.3584,17894.076,229.93837,14750.483,334.12292,25606.627,83.498772,20796.799,3726.6099,26425.398,86.071152,17900.916,840.02478,13337.717,739.14136,11560.94,435.95526,10467.72,540.9173,26241.516,86.95575
04000US21,Kentucky,2007-2011,25099.971,86.279739,19629.064,1752.0308,33452.672,1171.9884,34169.234,1211.9031,17590.938,206.65451,14079.901,300.89465,25427.549,89.310272,19212.725,3424.5486,26274.102,93.459915,17518.318,881.97198,13024.777,667.83112,11272.228,421.71945,10189.022,543.51691,26073.018,92.948074
04000US21,Kentucky,2008-2012,24779.488,81.161636,19914.141,1579.5011,31627.707,1021.8078,32194.352,1052.3748,17533.15,200.32999,13829.056,247.76521,25120.398,84.066925,19749.463,3361.1494,25959.555,87.430649,17335.867,809.77435,12995.254,733.74628,11757.448,494.9371,11049.229,658.3194,25738.424,88.929855
04000US21,Kentucky,2009-2013,24686.881,84.702927,17782.098,1448.8521,30947.684,1066.9447,31429.463,1099.6234,17638.877,211.32332,13763.456,304.48123,25039.379,87.998718,18679.852,3132.7573,25894.16,93.662018,17236.053,838.41699,13126.56,803.8938,11786.883,477.59958,11088.454,598.18719,25655.336,95.078659
04000US21,Kentucky,2010-2014,24581.348,78.70533,21076.586,3668.7236,30578.588,1065.228,31126.498,1094.4459,17527.885,197.02861,14514.412,334.12424,24912.598,82.043221,16693.01,3338.9404,25797.672,89.012451,17231.727,772.12543,12590.901,656.18372,11438.418,466.42383,10886.064,615.23901,25573.73,89.20816
04000US21,Kentucky,2011-2015,24885.918,93.068657,20418.863,3271.4575,29957.145,1077.2545,30422.963,1110.7819,18338.201,222.33955,15246.657,311.64557,25211.047,96.788933,18193.367,3116.1401,26075.457,99.892052,17840.523,874.5733,12803.662,774.87323,11894.695,423.41913,11482.932,507.8768,25855.623,99.703087
04000US21,Kentucky,2012-2016,25330.002,93.321182,20755.174,3598.1655,29755.055,975.96185,30304.586,1008.4034,18755.945,276.84985,15979.252,398.47849,25652.168,97.5252,17615.193,3066.519,26542.584,100.56705,18256.436,866.41724,13526.361,686.97198,12258.488,407.28296,11703.004,504.15045,26321.08,99.542015
04000US21,Kentucky,2013-2017,25888.436,94.904564,19484.664,2508.3313,30124.654,1291.2415,30590.557,1336.0382,19097.898,241.67902,16550.658,372.41479,26220.813,99.186234,17898.943,2698.8511,27158.744,101.22517,18641.854,859.10651,14174.539,706.81116,12721.984,391.56384,12100.603,473.40231,26925.479,103.41325
04000US22,Louisiana,2005-2009,25747.057,84.046707,21471.865,985.3941,26279.512,1149.9078,26335.625,1162.7769,15569.121,87.712608,20626.018,495.32755,25922.43,88.574669,22834.115,6756.4307,31437.984,114.51184,16514.262,288.15192,19176.289,1062.3722,16978.586,639.24854,15189.583,782.3056,31136.643,117.05597
04000US22,Louisiana,2006-2010,25959.773,86.103378,21329.205,1232.8607,27567.365,1169.7527,27432.277,1148.1692,15765.91,88.406738,21051.662,415.74619,26158.941,91.177528,33979.23,15981.943,31742.393,112.15305,16837.445,283.763,19683.111,1333.8024,16960.713,710.66199,14632.244,678.59668,31397.168,112.04152
04000US22,Louisiana,2007-2011,25993.492,89.477432,20456.412,1002.9437,28527.193,1172.9635,28408.982,1160.7124,15919.358,112.57412,21014.262,570.16156,26206.172,96.428917,33296.484,12827.954,31820.135,111.97659,16989.945,285.94257,19024.906,1042.1122,16512.869,624.80389,14555.452,763.65833,31447.961,116.67719
04000US22,Louisiana,2008-2012,25904.627,85.076614,21463.727,1115.3303,27042.912,921.80371,26924.361,906.89001,15918.009,91.821335,20552.598,402.33185,26142.281,90.635704,31682.289,10689.902,31812.434,121.68273,16919.352,283.19507,17991.031,1118.0045,16060.858,616.03693,14688.523,710.37244,31404.77,122.81464
04000US22,Louisiana,2009-2013,25718.178,99.974777,21734.236,1088.5255,26460.275,851.98291,26149.258,761.65076,15936.367,91.431755,20301.082,432.3768,25968.998,106.50982,37131.656,15435.247,31593.479,129.33018,16893.938,316.63196,18072.422,1007.2191,15602.671,530.66925,13922.574,588.62225,31162.85,132.44209
04000US22,Louisiana,2010-2014,25652.441,88.088867,21138.162,1282.1514,27568.834,793.84064,27395.592,767.13733,15902.984,86.181236,19769.518,368.72742,25934.525,93.992729,35386.902,12091.255,31555.752,120.45627,16893.805,282.4436,18625.117,1107.2301,16262.605,581.21283,14774.759,655.64709,31042.598,119.94448
04000US22,Louisiana,2011-2015,25835.512,100.2587,21605.613,1058.7079,28268.639,1008.7208,27990.277,925.15497,16003.541,95.57148,19432.48,315.16827,26152.631,106.37989,40144.445,20024.371,31888.412,133.50076,16949.697,315.57071,18673.135,958.60834,15777.27,525.86969,14134.045,627.0993,31292.125,136.24422
04000US22,Louisiana,2012-2016,26058.986,98.458076,21277.688,1088.5284,28304.568,1069.4272,28095.061,1022.5724,16187.522,97.199593,19778.586,351.98489,26376.266,104.95284,39569.723,20314.471,32193.289,146.46606,17123.199,322.46954,18593.256,1038.5101,15777.933,526.99396,14110.604,584.04938,31589.604,146.47891
04000US22,Louisiana,2013-2017,26204.922,110.72274,20921.234,1046.9528,28745.285,996.98718,28592.395,962.28705,16498.955,108.30688,19858.553,309.32666,26536.732,117.63065,37582.656,18746.822,32300.605,149.36902,17426.775,345.28406,17554.479,916.68616,15792.779,513.59753,14661.24,613.24347,31702.5,147.95236
04000US23,Maine,2005-2009,28541.551,114.35522,16247.452,1139.1875,21114.545,1274.2109,21224.15,1291.6095,13382.991,1010.0481,16710.84,664.01862,28693.053,116.13133,16385.094,7324.3984,29268.879,120.66033,16018.036,2929.249,17039.041,2111.1648,14065.15,803.90765,13475.23,864.659,29185.186,121.87273
04000US23,Maine,2006-2010,28536.199,139.28612,16068.277,1171.3433,21850.24,1280.3019,21388.102,1199.6385,14304.946,784.88464,15280.932,658.15271,28708.566,141.35921,36022.492,17658.32,29215.227,143.56114,16204.925,3730.3811,16639.104,2696.5044,13557.567,759.00616,12919.423,746.4118,29118.361,144.15884
04000US23,Maine,2007-2011,28545.15,133.43578,17307.482,1450.4746,23094.596,1411.9323,22719.182,1335.4712,13334.834,772.5495,15710.182,824.75555,28714.559,135.6385,39739.895,24864.771,29253.25,136.78954,16152.27,3438.5229,15497.524,2325.9734,12740.672,608.27545,12279.604,602.93701,29151.326,136.83972
