geoid,name,year,total_est,total_se,aian_est,aian_se,api_est,api_se,asian_est,asian_se,black_est,black_se,hisp_est,hisp_se,nhisp_est,nhisp_se,nhopi_est,nhopi_se,nhwhite_est,nhwhite_se,nnhwhite_est,nnhwhite_se,other_est,other_se,othermore_est,othermore_se,twomore_est,twomore_se,white_est,white_se
04000US27,Minnesota,2011-2015,33.72551,.10183433,11.225004,.62855095,43.026642,.54517555,43.067341,.54770797,19.296616,.44303405,16.320103,.49257284,34.373871,.10718072,37.906136,5.870132,35.010727,.10167155,25.730844,.97037357,12.731536,.71617055,22.111832,.51940161,30.473154,.74962497,34.585781,.10181326
04000US27,Minnesota,2012-2016,34.240608,.098663107,11.73817,.56264263,42.815376,.49742642,42.875954,.49937508,20.044664,.45070314,16.715921,.42633456,34.904434,.10363952,34.722221,6.1326604,35.579449,.096575655,26.150278,.90780205,12.801281,.61012346,22.305424,.46812776,31.157822,.65977865,35.164063,.095569029
04000US27,Minnesota,2013-2017,34.763107,.099181451,12.135466,.60062546,42.90871,.50689703,43.038101,.51054615,20.152664,.43746662,16.443024,.42998201,35.477619,.10437571,26.948053,4.1115212,36.231289,.10209899,26.275581,.89513075,12.066789,.58683211,22.080122,.4608627,31.644648,.64432442,35.80492,.10399277
04000US28,Mississippi,2005-2009,19.075504,.13486527,8.9967918,1.2988188,40.374313,1.8658316,41.322155,1.8475069,11.725192,.18903336,11.19655,.73155922,19.210661,.1376296,0,21.209793,22.876446,.16939096,12.479387,.4720979,7.8710027,1.0530097,12.828948,.96372616,17.816881,1.6291512,22.750469,.16847248
04000US28,Mississippi,2006-2010,19.45731,.131199,11.691442,1.6039429,38.420704,1.7953743,39.172153,1.7677114,12.399962,.18575555,11.559231,.77523696,19.609835,.13449076,0,24.277876,23.168461,.15455963,13.085505,.44477481,9.2443857,1.1663173,12.937285,.91078812,16.896582,1.422442,23.013424,.15428467
04000US28,Mississippi,2007-2011,19.661253,.13281839,10.353307,1.4621958,37.122734,1.5514359,37.745953,1.5413696,12.986475,.20061271,11.18053,.71600318,19.843678,.13645855,0,20.699198,23.277805,.16955736,13.558605,.45781085,9.2074871,1.1486329,13.55781,.87512553,18.073584,1.3650831,23.071495,.16776215
04000US28,Mississippi,2008-2012,19.974339,.12788495,10.308724,1.4023757,37.264763,1.721346,37.756329,1.7397287,13.528657,.19866075,11.623714,.78403008,20.160761,.1318447,0,8.0132637,23.533709,.16033617,14.058458,.43264148,8.352581,1.0716442,13.610996,.82884347,18.926044,1.2833951,23.327391,.15956055
04000US28,Mississippi,2009-2013,20.123194,.13435987,10.625261,1.3612736,36.688473,1.3859179,37.074081,1.3946433,13.725851,.19126695,12.161522,.73444986,20.311331,.13857891,0,9.4780531,23.670315,.16326256,14.307515,.44458142,9.3480024,1.247749,14.530997,.977745,20.174923,1.5475079,23.467146,.16275212
04000US28,Mississippi,2010-2014,20.406605,.13455443,11.161889,1.5321925,34.902069,1.1569996,35.288532,1.165345,14.154293,.18689351,12.260316,.71740955,20.602306,.13876939,4.0178571,8.6840029,23.937841,.16335122,14.685306,.44115433,9.3903017,.97264582,15.637334,.88574618,23.115215,1.6162428,23.721081,.1634548
04000US28,Mississippi,2011-2015,20.666214,.13233125,9.090909,1.4824505,36.322395,1.7519398,36.633823,1.7709712,14.277304,.19959144,12.26395,.69481754,20.874899,.13662399,15.845071,11.785719,24.325367,.16771168,14.822152,.43597278,8.456212,.9567396,15.441896,.83007252,23.819777,1.3507134,24.090723,.17016436
04000US28,Mississippi,2012-2016,21.023468,.13305975,9.3645487,1.2394041,38.8909,1.7430689,39.184986,1.7599908,14.567256,.19701107,12.945599,.8103106,21.219904,.13764933,24.210526,14.046088,24.698523,.17111993,15.216292,.43737108,9.5025187,1.1692842,16.082956,1.0453687,23.97312,1.7397776,24.484163,.17050262
04000US28,Mississippi,2013-2017,21.334175,.14108111,10.48035,1.5394263,39.513268,1.6949332,39.901001,1.7165514,14.855142,.19390282,13.700555,.70716518,21.521889,.1455452,21.204819,11.704828,25.000799,.17322513,15.62113,.45100334,10.712966,.9984957,17.840174,.997262,26.069958,1.7866257,24.802933,.16954459
04000US29,Missouri,2005-2009,24.593819,.093673103,15.464294,.95223588,51.071526,.84750468,53.022957,.89902318,14.856422,.24540408,16.532942,.53049552,24.787176,.096744098,7.0563674,2.4889994,25.611193,.099882774,18.935873,.82899231,12.536316,.9058429,16.313339,.55420965,18.850189,.69532782,25.512461,.099050775
04000US29,Missouri,2006-2010,25.049496,.08986821,17.837177,1.0597697,53.419888,.81253314,55.456085,.85102284,15.366962,.24467844,16.874516,.50622463,25.257513,.093022078,8.0350342,2.0926297,26.005041,.089536086,19.910769,.74903297,12.425258,.74976224,17.064888,.51887816,19.999208,.7149657,25.903263,.090583637
04000US29,Missouri,2007-2011,25.406012,.098249383,17.912102,1.3142855,53.740715,.69565785,56.071209,.73567563,15.777029,.26400977,16.964058,.54750335,25.62863,.10184925,7.347074,1.9876158,26.377033,.10252421,20.287626,.81984735,12.567693,.77550274,17.60133,.517726,20.628649,.69358087,26.257006,.10035504
04000US29,Missouri,2008-2012,25.771904,.096946992,16.222006,1.0716778,54.032219,.74396396,56.392525,.7886219,16.270149,.25597754,17.316072,.49497765,25.999609,.10043196,8.0928478,1.9259086,26.727936,.096235119,20.787548,.78416502,12.942614,.80192399,18.320837,.56322122,21.57781,.76259011,26.601755,.094353475
04000US29,Missouri,2009-2013,26.159418,.099338882,16.111681,.99090123,54.302399,.70146441,56.695354,.74138963,16.481598,.24003114,16.992838,.51999956,26.415148,.1031203,10.985915,2.1875513,27.153841,.10415377,21.039543,.81306052,12.784091,.87585944,18.469416,.52183783,21.990343,.65518075,27.010319,.10730333
04000US29,Missouri,2010-2014,26.658243,.097766764,17.531523,.93826419,54.074799,.72488242,56.265427,.75757134,16.801163,.25619844,18.204857,.5208717,26.901844,.10167995,11.552029,2.5610528,27.680706,.10343669,21.47061,.79272038,12.492468,.88284993,18.722311,.57131642,22.416166,.74642295,27.549557,.10392726
04000US29,Missouri,2011-2015,27.118155,.094962321,16.632444,1.1381592,54.379631,.67828923,56.41901,.70432156,17.028175,.23103322,18.5728,.5061087,27.369204,.098859981,13.72322,2.905309,28.151829,.09937831,21.954185,.75566614,13.30696,.82574254,20.595366,.61015159,25.080261,.83605564,28.004822,.10095959
04000US29,Missouri,2012-2016,27.634686,.11094464,16.981455,1.0189248,55.368786,.66698521,57.120926,.68476212,17.40753,.27141523,19.101984,.52676648,27.890762,.11534281,19.404728,3.4017022,28.686567,.12202191,22.440935,.89297688,14.050081,1.0290803,21.084593,.62501889,25.420544,.78715301,28.530619,.12125744
04000US29,Missouri,2013-2017,28.186586,.10998258,19.132935,1.2448782,56.389637,.72232115,57.93829,.73927724,17.707113,.29853469,19.638065,.52815908,28.450975,.11452919,22.563496,4.3095579,29.236961,.11524519,23.092594,.8524822,14.454871,.88777661,21.686897,.60409904,26.128002,.8177886,29.082203,.11365294
04000US30,Montana,2005-2009,27.01362,.24185003,11.245086,.65928173,38.478638,2.7740409,40.459831,2.9087894,20.50412,4.3684568,17.355949,1.5561465,27.214695,.24879348,10.18868,7.4692869,28.096497,.22527637,16.050814,3.5356507,19.285143,4.0813861,17.860218,1.5595189,17.268497,1.405238,27.981991,.2262034
04000US30,Montana,2006-2010,27.87392,.21927397,12.798749,.74945605,34.936588,3.2755408,36.93182,3.4893024,22.51366,3.8946383,18.824631,1.5221754,28.05472,.22558689,9.771987,5.9966269,28.915882,.21413094,17.153065,3.3208537,20.952101,3.6915932,19.521881,1.4016091,18.992163,1.3504571,28.797304,.21201599
04000US30,Montana,2007-2011,28.153955,.24113494,12.34648,.60730588,38.319771,3.1613793,38.787247,3.2111332,25.577963,3.9367385,17.798809,1.3000166,28.362564,.24729285,33.238636,14.127853,29.278484,.20781057,16.783615,3.4074566,17.347866,2.8283753,18.404909,1.3280147,18.769585,1.4973463,29.133057,.20742097
04000US30,Montana,2008-2012,28.482862,.22747244,13.023297,.65329856,40.158211,3.0298204,41.486626,3.3066959,27.194754,5.6518254,18.002043,1.4248834,28.701267,.23400821,27.560976,6.7593856,29.586279,.21078461,17.575718,3.2388866,17.54899,3.0815825,19.407528,1.4055693,20.039801,1.5689915,29.427246,.20731038
04000US30,Montana,2009-2013,28.678644,.23871055,12.037685,.59765726,36.392052,2.9230976,38.551811,3.2399018,26.708075,4.8805966,17.007269,1.2923725,28.935204,.24549854,18.143459,6.6125536,29.92971,.23828375,16.661713,3.4157248,16.318115,2.9714386,19.628269,1.2321168,20.757942,1.3099849,29.738131,.23626177
04000US30,Montana,2010-2014,29.070122,.22762255,11.968933,.55615813,38.77681,2.9468582,41.354637,3.2758255,26.98805,4.5890837,17.561201,1.345708,29.329468,.23458731,17.829456,6.8811498,30.359612,.20551607,16.880379,3.0750568,13.378045,2.6592174,18.539495,1.4062082,19.944279,1.6362916,30.165195,.20320623
04000US30,Montana,2011-2015,29.466087,.2131917,11.908786,.53665578,43.784973,3.4151151,47.091721,3.900259,29.639271,3.5230572,16.98498,1.2449464,29.765568,.22020827,16.10487,5.2275348,30.776306,.21495524,17.384159,2.949333,12.348823,2.0335243,18.946383,1.2257991,20.877584,1.4648701,30.549299,.20999622
04000US30,Montana,2012-2016,29.934397,.22190721,12.387532,.64848244,42.1875,2.2007334,46.155499,2.6275752,26.853708,3.9768443,17.648108,1.2646174,30.238062,.22939253,10.97973,3.5445876,31.262144,.22657537,17.941278,3.0264697,13.223431,2.3219843,21.412189,1.3114526,23.435604,1.5230904,31.021091,.22300652
04000US30,Montana,2013-2017,30.729103,.221885,13.058238,.59707963,44.139267,2.6015496,46.929825,2.7640765,24.016642,2.9369473,18.785406,1.1252719,31.036318,.22925785,9.1623039,4.6957393,32.068722,.23210752,18.845964,3.0095112,16.338121,2.8183076,22.667276,1.2152952,24.205994,1.3424684,31.82526,.22542442
04000US31,Nebraska,2005-2009,27.066204,.16180013,10.261097,1.3914357,48.623905,1.5961223,50.256741,1.6903583,16.338064,.88262272,8.8768225,.44270232,28.165344,.17342731,16.968327,5.5204506,28.448141,.16213849,17.17058,1.7603232,8.2081394,.69788069,11.470704,.63252997,18.903957,1.3698193,27.770542,.15616065
04000US31,Nebraska,2006-2010,27.670637,.16905789,10.385983,1.1587815,49.804348,1.3214148,50.869495,1.361006,16.21776,.78666312,9.9165058,.47826263,28.811014,.18236743,19.809826,4.7790933,29.120981,.16515656,17.834518,1.7291944,9.5724869,.7364096,13.644385,.65577704,21.775059,1.2576851,28.371254,.15888004
04000US31,Nebraska,2007-2011,27.842062,.15782796,10.903769,1.4074935,48.21447,1.4200547,48.889366,1.4534718,16.51306,.82654262,9.6025276,.45301616,29.060061,.17091018,26.223776,6.8137288,29.386047,.16575721,17.656544,1.6241583,8.5483217,.76071483,13.593835,.68598574,22.164236,1.2709349,28.547897,.15593293
04000US31,Nebraska,2008-2012,28.11142,.15932006,9.1828241,1.0838513,48.415703,1.2581321,49.041576,1.2772739,17.204866,.79362512,9.5012093,.42873093,29.410994,.17289607,28.548124,7.9546466,29.723993,.16117114,17.804331,1.5659356,8.0559683,.67469394,13.92659,.67355919,23.718695,1.3239365,28.797424,.1515374
04000US31,Nebraska,2009-2013,28.54389,.15849766,9.0123158,.96427816,45.775764,1.4538691,46.564407,1.5056552,17.990303,.69146401,9.3228207,.44067255,29.936731,.17282759,24.274406,4.6902409,30.295429,.17786236,17.694803,1.5867862,8.2832899,.74798977,13.906355,.67132968,22.837029,1.2442838,29.270321,.16945843
04000US31,Nebraska,2010-2014,28.96072,.16142742,11.037911,.934798,42.785496,1.3197953,43.644962,1.3635858,18.998238,.68320322,10.248857,.43751612,30.365891,.17651004,17.928288,4.9957662,30.743647,.16211119,18.23653,1.4952596,8.9299784,.95265669,15.471835,.71356571,24.515285,1.0656061,29.645983,.15448876
04000US31,Nebraska,2011-2015,29.277273,.14439206,9.7846661,1.0734054,43.531345,1.0807112,44.51432,1.1272696,20.729164,.73866343,10.118313,.37925714,30.764755,.15822987,14.285715,3.9289191,31.091749,.14200863,18.734907,1.284657,8.0210772,.75059944,14.932072,.724401,24.228539,1.3719655,29.914593,.13563971
04000US31,Nebraska,2012-2016,29.984844,.16266961,9.7387743,.85742521,44.053913,1.1713823,44.933994,1.216982,21.07353,.71342158,10.773927,.39556929,31.518284,.17836958,16.536457,4.7095885,31.879526,.17043637,19.271235,1.4502578,8.5128584,.83934247,16.225927,.78187668,26.22574,1.46707,30.639172,.16158573
04000US31,Nebraska,2013-2017,30.591599,.1593781,10.682598,1.1270065,44.582359,1.1486257,45.813732,1.2011839,20.730186,.71945155,11.094759,.38802823,32.207794,.17545778,12.977867,4.3855591,32.64053,.1620196,19.466375,1.351375,8.5424423,.71708095,16.303492,.66497111,25.434919,1.2288198,31.296772,.15663049
04000US32,Nevada,2005-2009,21.48222,.14702946,11.488956,1.0489402,35.711998,.62806541,37.306572,.66277754,15.801154,.51771766,8.1804523,.21738642,24.739771,.19043639,11.582295,1.714556,24.682087,.17950197,15.841211,.51522613,7.0216932,.39442191,10.522773,.36214438,19.790676,.78928453,21.794956,.15594192
04000US32,Nevada,2006-2010,21.847956,.14673203,10.140476,.82024223,36.061516,.55667514,37.820198,.5870927,15.976161,.53458685,8.3915882,.22796528,25.192986,.19171068,11.23208,1.6020203,25.068306,.19761829,16.498728,.51023716,6.9026494,.38581753,11.152136,.39895159,21.456095,.9755308,22.072393,.1764162
04000US32,Nevada,2007-2011,22.165937,.15191273,10.666667,.91191709,36.01405,.57089937,37.747417,.59709197,16.261478,.51917559,8.5293417,.2236539,25.657982,.19918001,12.237479,1.8692076,25.594156,.18135844,16.676836,.49050516,6.9174118,.36772144,11.294397,.39083153,21.297152,.90954912,22.427229,.15447353
04000US32,Nevada,2008-2012,22.216782,.14511003,10.197091,.84699589,36.13953,.54903316,37.784569,.57509041,16.61256,.45787784,8.3414316,.2107942,25.860416,.19135156,13.391013,1.7208443,25.820356,.19249669,16.628759,.47559869,6.7617426,.37206885,11.080356,.39840373,20.385839,.89871466,22.481077,.15654093
04000US32,Nevada,2009-2013,22.352348,.15107739,10.610659,.81873751,35.340309,.56677753,36.954998,.59558922,16.798355,.47298628,8.365694,.21465492,26.106182,.20006183,12.974052,1.7317239,26.16815,.18549687,16.609938,.47035879,6.3083963,.34142658,10.677424,.35193145,21.42078,.86978227,22.898439,.15997151
04000US32,Nevada,2010-2014,22.534958,.15496604,10.613025,.99497873,35.073597,.5104059,36.606537,.53373307,16.3067,.47920778,8.6200581,.23118055,26.359562,.20750125,13.468549,1.6478678,26.597809,.18642925,16.615633,.46778047,6.4548244,.37083364,10.8404,.33813208,22.124935,.72663492,23.336746,.15056983
04000US32,Nevada,2011-2015,23.006554,.13447958,10.493586,.75536007,34.852791,.52445638,36.326672,.54631811,16.394463,.40580109,8.672821,.19902298,27.028429,.18099369,14.280685,1.8242992,27.473164,.19790605,16.71019,.4277119,6.293396,.32513446,10.716077,.31953949,22.63632,.73621935,24.107435,.16497977
04000US32,Nevada,2012-2016,23.180645,.13809244,10.656878,.67735004,35.317654,.52058446,36.791004,.54633629,16.855663,.42073017,8.9430285,.1967957,27.252897,.18625753,13.783975,1.5490215,27.642509,.17844845,17.074043,.40833071,6.5341263,.28922588,10.969007,.28817767,22.864616,.68423069,24.278137,.15636711
04000US32,Nevada,2013-2017,23.684732,.13712908,10.261307,.70171982,36.162682,.47097126,37.807076,.49838722,17.166967,.46106163,9.3432598,.20206065,27.888411,.18691984,12.389454,1.0730606,28.291454,.19013692,17.619778,.40453523,6.8574414,.29197544,11.259696,.29897818,23.518579,.74688047,24.902578,.15918843
04000US33,New Hampshire,2005-2009,32.444401,.21546209,17.29977,3.3235629,60.397476,1.9000405,60.718166,1.9168917,31.707317,2.4451959,25.823536,1.364556,32.574818,.22132748,35.17588,17.186213,32.116013,.20983757,38.184879,5.4121723,21.176233,2.8637507,24.666065,1.7733116,27.517218,2.2277153,32.071133,.20884883
04000US33,New Hampshire,2006-2010,32.856861,.20380244,22.464823,3.5354249,58.414871,1.5837412,58.585625,1.599966,28.703705,2.57844,25.509438,1.5549403,33.001812,.21004483,40.60606,8.5927124,32.578098,.19026566,37.482563,4.7754602,20.319906,2.6219406,23.974476,1.5949683,26.617163,2.0763128,32.525166,.18997525
04000US33,New Hampshire,2007-2011,33.105545,.22552051,19.738276,3.4470673,57.122433,1.2650688,57.388592,1.2851958,28.555206,2.0731742,25.266945,1.6439414,33.263393,.23240519,28.834354,4.1946831,32.873249,.20249197,36.86599,5.0753961,21.244371,2.9024172,25.582848,1.657995,28.25293,2.0666232,32.800293,.20193751
04000US33,New Hampshire,2008-2012,33.435169,.23499078,17.289459,2.8134341,55.930336,1.6285539,55.888557,1.6377085,27.364498,2.2676179,23.567053,1.5317519,33.639893,.24192934,61.904762,10.908827,33.273731,.21598715,35.962479,5.1714139,24.412121,2.8759892,27.673006,1.7368093,29.217873,2.1808364,33.141087,.21387729
04000US33,New Hampshire,2009-2013,33.680908,.23070806,15.466666,2.4903514,55.505764,1.2972116,55.426025,1.2998142,27.066303,2.3410449,22.761963,1.3083522,33.917805,.23737219,66.923073,16.558977,33.554783,.20798957,35.57473,4.8375859,23.75741,2.9926553,27.935282,1.6959425,29.898232,2.0774264,33.407547,.20923953
04000US33,New Hampshire,2010-2014,34.361332,.22963069,17.364601,2.8299038,55.72229,1.3851441,55.612057,1.391961,27.998283,2.3539462,24.194809,1.4927094,34.593193,.2372853,67.021271,6.3494973,34.223022,.22715379,36.354645,4.8204699,26.450676,2.4192951,29.664242,1.508774,30.953535,1.8838003,34.066082,.22755572
04000US33,New Hampshire,2011-2015,34.88599,.21649124,16.85029,3.5319514,58.223297,1.5765383,58.148312,1.5842388,28.128439,2.2925849,24.136662,1.2696236,35.144402,.22374703,67.484665,10.911007,34.743904,.21860325,36.857761,4.4239159,24.087044,2.6454532,28.423918,1.5820168,30.101597,1.9678739,34.561012,.21451944
04000US33,New Hampshire,2012-2016,35.467167,.21583836,15.936255,3.0927854,57.689331,1.3829263,57.606316,1.3872977,26.686275,1.9928809,24.232262,1.1457025,35.747074,.22300221,67.428574,13.823649,35.418034,.20259765,36.130066,4.1537175,25.199324,3.1090488,28.038692,1.3755866,29.121738,1.4998612,35.207539,.19910468
04000US33,New Hampshire,2013-2017,36.03709,.22628805,14.772727,3.1197758,59.313858,1.4383146,59.497452,1.4538223,28.915438,2.0913758,24.577309,1.2457885,36.333885,.23433664,40.191387,10.862577,35.906605,.22129473,37.726383,4.2619028,24.767443,3.106602,29.26643,1.4542705,30.962818,1.6348594,35.703701,.22363234
04000US34,New Jersey,2005-2009,34.143772,.092564836,15.737309,1.2397518,66.444817,.33451274,66.615791,.33772379,20.298817,.21516052,15.46752,.19614762,37.152473,.11201848,23.647871,3.8607976,37.011646,.105014,28.697243,.33448759,11.851806,.2573182,14.445582,.24657135,27.581898,.68940318,35.1133,.098298118
04000US34,New Jersey,2006-2010,34.593575,.093051828,16.590126,1.1891309,67.202904,.26442057,67.336266,.26659685,20.492277,.18906181,15.611847,.16979386,37.835449,.11273058,25.676567,4.5348744,37.470535,.10755856,29.418251,.32455319,11.683228,.25151274,14.737548,.2568092,27.936926,.72947943,35.346897,.09836375
04000US34,New Jersey,2007-2011,34.970814,.10414755,16.436954,1.1784402,67.481461,.27978584,67.584839,.28109735,20.827488,.19562736,15.813653,.19938672,38.345669,.12742311,31.393677,5.5856934,37.965736,.11410888,29.736444,.34892744,11.57508,.2887024,14.897678,.26652247,27.2596,.63198519,35.663147,.10932603
04000US34,New Jersey,2008-2012,35.381393,.092113964,16.810724,.96536475,67.759827,.28289849,67.862587,.28399798,20.931475,.22577193,15.838019,.19465104,38.930309,.11443249,35.044361,5.3745675,38.582142,.11371078,29.942524,.31497368,11.74725,.24784736,15.313862,.2334926,26.723516,.57656795,35.99992,.10753466
04000US34,New Jersey,2009-2013,35.814564,.10252796,17.150816,1.2336861,68.2071,.27597824,68.310234,.27821866,21.061069,.20677285,15.96639,.1876521,39.525833,.12665275,34.730915,2.913295,39.195141,.11029714,30.231684,.32732821,11.796013,.27575204,15.482153,.26037252,27.225527,.5619235,36.480667,.10670233
04000US34,New Jersey,2010-2014,36.35017,.095478803,17.118319,1.1726249,67.949417,.25099692,68.045731,.252386,21.464983,.20501278,16.388691,.19273005,40.200417,.11980273,34.201958,4.525918,39.953316,.11551583,30.585814,.30960467,12.166652,.24729677,16.025801,.22648187,29.003658,.5103091,37.112209,.10782786
04000US34,New Jersey,2011-2015,36.803051,.092344567,19.444445,1.2645626,68.051216,.24606253,68.135017,.24715355,21.859032,.20803781,16.800123,.18099941,40.760872,.11626495,40.951275,4.1688724,40.50201,.10634045,31.047913,.28834304,12.790518,.26259735,16.6329,.25120541,30.125677,.63879073,37.520718,.10085365
04000US34,New Jersey,2012-2016,37.464596,.094210014,18.312372,1.3904128,68.402313,.22734013,68.494942,.2284596,22.312128,.21624947,17.169662,.16410358,41.572655,.1180459,37.869137,3.9925058,41.396976,.10485041,31.476242,.2864486,12.788251,.26063415,17.094461,.23746693,32.413475,.53743798,38.219078,.1036592
04000US34,New Jersey,2013-2017,38.091347,.096931405,20.146959,1.5740666,68.527519,.25362992,68.63871,.25450325,23.041101,.21316423,17.911377,.19109648,42.292454,.12367952,33.528786,4.4428563,42.091446,.11248781,32.177647,.29226282,13.109053,.2720896,17.782215,.26793346,34.352306,.72764808,38.800957,.10765605
04000US35,New Mexico,2005-2009,25.103287,.17782788,9.0459223,.37794381,47.650097,1.477452,48.008713,1.4964885,24.95973,1.2531575,12.651316,.19082318,33.407337,.32213259,34.860558,10.171021,37.25441,.26199916,13.856686,.4202486,11.172336,.32786936,12.696056,.32975256,21.977468,1.2255818,28.857056,.18265925
04000US35,New Mexico,2006-2010,25.453196,.16942352,9.3753624,.38917282,47.866428,1.7253567,48.627865,1.7663873,25.074968,1.2839299,12.899679,.18983009,33.790714,.30809933,24.920635,8.9681673,37.500935,.24927489,14.168379,.40371567,11.250189,.37882209,12.857929,.36038935,22.420458,1.0547345,29.025156,.18065187
04000US35,New Mexico,2007-2011,25.443804,.16348839,8.8324518,.37846935,46.028282,1.6566664,46.933693,1.7183002,25.832045,1.3134891,13.104178,.19688709,33.801117,.30430746,24.047306,6.1053309,37.655464,.25589821,14.228561,.39256638,10.741806,.36964962,12.703049,.36173001,24.00094,1.1692848,29.007301,.17639476
04000US35,New Mexico,2008-2012,25.629457,.17755185,9.4717588,.3333815,47.469368,1.4944379,48.538044,1.5453566,25.391916,1.197338,13.3315,.21030283,34.140339,.33324414,21.761658,5.8632388,37.973537,.25373873,14.524049,.40793097,9.9067602,.38421425,12.271385,.36834669,24.814209,1.1219302,29.162222,.18017989
04000US35,New Mexico,2009-2013,25.806301,.17317179,9.7057848,.34792802,46.711086,1.4835936,47.576469,1.5325782,26.736155,1.273713,13.730749,.21161288,34.277668,.3296808,26.913876,6.1076527,38.119541,.25845826,14.948143,.39817551,9.9817324,.34439927,12.810553,.34614089,27.06274,1.1137453,29.216633,.17732991
04000US35,New Mexico,2010-2014,26.085854,.16761346,9.9116907,.39249808,48.403797,1.5300348,49.514854,1.5787745,27.041727,1.2552345,13.996549,.21297538,34.692268,.32422352,19.215687,5.5208349,38.581345,.2535691,15.300322,.38179871,9.9908934,.36477304,13.034441,.3527005,27.952341,.99220777,29.451195,.17369181
04000US35,New Mexico,2011-2015,26.324697,.16084896,10.073203,.42261159,46.840553,1.357146,47.936852,1.4006498,27.684433,1.3333141,14.245881,.20832635,35.072811,.31531689,15.664336,4.7592707,39.183952,.25941497,15.478934,.36920315,10.103228,.34409839,13.256836,.33454081,27.870438,.92456555,29.755514,.17470944
04000US35,New Mexico,2012-2016,26.656427,.16834289,10.731605,.39913547,47.891731,1.4461135,49.194702,1.49357,29.006306,1.3432288,14.757988,.219598,35.421814,.33378488,10.840108,4.0398951,39.453194,.26109219,16.076092,.3763819,11.139473,.39337039,14.381802,.36480564,28.728598,.86790574,29.853157,.15904725
04000US35,New Mexico,2013-2017,26.873621,.17394847,10.527117,.3598516,48.363148,1.4309583,49.774513,1.4802126,28.931459,1.257233,15.250222,.21262555,35.593925,.34326649,12.690952,3.5340772,39.799961,.26183611,16.477026,.37857619,12.558669,.45836866,16.208237,.4282608,30.812946,1.132762,29.763165,.17249045
04000US36,New York,2005-2009,31.842571,.06647718,15.227607,.82706428,45.38166,.2221887,45.454323,.22321811,19.923048,.13022028,15.170163,.13600543,34.633728,.080866233,23.57262,2.5167193,36.738186,.078726627,23.249601,.22956522,12.933893,.16047433,15.151137,.15264148,28.499973,.41389376,35.059196,.07573133
04000US36,New York,2006-2010,32.128139,.066171624,15.946576,.68543899,45.53688,.23692067,45.592213,.23757745,20.305439,.13630351,15.746321,.1353818,35.015469,.081394628,28.635778,3.5863492,37.0854,.073962644,23.85676,.21554343,13.038778,.17076145,15.586747,.16154124,28.981453,.40753847,35.334988,.07548628
04000US36,New York,2007-2011,32.489834,.066348992,16.334463,.69927859,45.727806,.21547806,45.801502,.21611327,20.574266,.13972393,15.893008,.12849329,35.478271,.081632189,27.324232,3.6304586,37.608521,.084716737,24.110985,.22332242,12.930852,.15745743,15.814718,.1448492,29.276407,.32589823,35.762394,.079917699
04000US36,New York,2008-2012,32.788216,.064363241,16.436565,.66668165,45.627804,.20661953,45.667904,.20712872,20.744686,.11702511,16.070534,.13786975,35.856777,.08025869,35.329033,3.6349058,38.077785,.087935068,24.290497,.21939215,12.879056,.17368557,16.043116,.15541334,29.400671,.31758153,36.12653,.084195368
04000US36,New York,2009-2013,33.203239,.068632133,16.121738,.61416495,45.553127,.21565014,45.619209,.21631721,21.011333,.12359661,16.280363,.12211173,36.362286,.084565595,30.526548,3.2921906,38.72234,.085443474,24.510168,.22222856,12.853087,.15621001,16.198223,.14570509,29.471201,.38710448,36.725834,.079793766
04000US36,New York,2010-2014,33.679688,.068237595,17.09763,.71161187,45.386444,.22066745,45.450207,.22118373,21.444302,.12420521,16.656588,.13241042,36.922775,.08505664,28.737051,4.0774612,39.422382,.08174628,24.850826,.21402317,12.774287,.15817255,16.286575,.1498809,29.901552,.39036891,37.431629,.079923645
04000US36,New York,2011-2015,34.208054,.067714423,16.749348,.65065515,45.724541,.19006267,45.803799,.1906331,22.101925,.13472787,17.152731,.12438839,37.516743,.084368922,25.02977,3.2417548,40.039139,.080503672,25.440607,.2083884,13.276209,.14278333,16.840572,.13796178,30.694107,.3523851,37.995403,.079141036
04000US36,New York,2012-2016,34.740944,.067799658,16.470148,.75105059,45.736996,.19934852,45.821774,.20009184,22.620743,.13144433,17.693235,.13445261,38.095306,.085337445,27.159046,2.6800923,40.734924,.078885667,25.884039,.20454703,13.62048,.15483923,17.297014,.15100169,31.445917,.39187634,38.63884,.079844318
04000US36,New York,2013-2017,35.289368,.066859715,17.208637,.72845256,45.82172,.18233044,45.925201,.18311897,23.198318,.13552681,18.144903,.13001116,38.726456,.084377453,23.730362,2.4666042,41.456848,.084115781,26.394302,.20351678,13.910699,.15876561,17.73687,.13722937,32.4841,.2334297,39.313301,.083076142
04000US37,North Carolina,2005-2009,25.801834,.084650904,11.18923,.52563518,50.092476,.6543054,50.983143,.67335504,16.27985,.19074994,11.529501,.25717744,26.58283,.090331495,11.699164,3.6192145,29.003201,.097521171,17.74963,.38591009,8.2484169,.31601968,11.889244,.30392399,22.950912,.73384386,28.60973,.096029319
04000US37,North Carolina,2006-2010,26.101625,.083176941,11.472737,.54660308,50.479591,.61226118,51.301079,.62406796,16.7089,.15850274,11.846054,.23099896,26.978964,.089401737,13.755056,4.942349,29.38463,.098982394,18.242655,.36879733,7.9743094,.32624722,12.069992,.31069535,23.857521,.70408875,28.928867,.098110646
